Subject,Stimuli,FixStart,FixEnd,FixDur,XPos,YPos,ROI,Block,Trial,ImageType,Species,SubjectName,roi_type,roi_index,saliency,area
Cheyenne_20240813_1419,FStil11.png,112.301,178.957,70.089,782,891,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,31.434890747070312,1456869
Cheyenne_20240813_1419,FStil11.png,199.001,342.371,146.6,1000,481,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,3,188.94894409179688,155852
Cheyenne_20240813_1419,FStil11.png,372.277,565.584,196.74,339,370,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,2,6,37.36763000488281,148295
Cheyenne_20240813_1419,FStil11.png,595.67,682.333,89.873,1071,699,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,3,168.72738647460938,155852
Cheyenne_20240813_1419,FStil11.png,708.999,958.832,253.302,322,302,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,2,6,52.47697448730469,148295
Cheyenne_20240813_1419,FStil11.png,982.294,1165.475,186.644,235,209,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,2,6,56.004844665527344,148295
Cheyenne_20240813_1419,FStil11.png,1182.278,1372.139,193.304,173,194,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,2,6,45.50761795043945,148295
Cheyenne_20240813_1419,FStil11.png,1792.258,1865.404,76.617,202,648,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,17.03074073791504,1456869
Cheyenne_20240813_1419,FStil11.png,2842.062,2991.935,153.106,230,244,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,2,6,41.90414047241211,148295
Cheyenne_20240813_1419,SStil10.png,206.64,369.837,166.648,952,458,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,3,111.9194107055664,161939
Cheyenne_20240813_1419,SStil10.png,393.276,599.914,209.861,444,553,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,1,76.43143463134766,75927
Cheyenne_20240813_1419,SStil10.png,616.447,786.556,173.355,292,508,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,60.62065505981445,1442288
Cheyenne_20240813_1419,SStil10.png,1093.177,1276.372,186.676,540,626,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,1,76.2887191772461,75927
Cheyenne_20240813_1419,SStil10.png,1299.844,1436.374,139.945,465,519,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,1,87.04436492919922,75927
Cheyenne_20240813_1419,SStil10.png,1453.135,1566.47,116.56,590,608,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,1,96.16241455078125,75927
Cheyenne_20240813_1419,SStil10.png,1583.021,1879.745,299.953,273,451,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,106.14038848876953,1442288
Cheyenne_20240813_1419,SStil10.png,1889.701,2022.956,136.696,286,534,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,48.427757263183594,1442288
Cheyenne_20240813_1419,SStil10.png,2033.062,2159.709,129.871,208,287,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,2,6,85.9119873046875,156460
Cheyenne_20240813_1419,SStil10.png,2173.051,2373.012,203.2,406,535,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,1,66.2474365234375,75927
Cheyenne_20240813_1419,SStil10.png,2389.547,2559.654,173.338,245,310,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,2,6,103.21305847167969,156460
Cheyenne_20240813_1419,SStil10.png,2779.629,2946.176,169.979,598,535,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,1,147.3191680908203,75927
Cheyenne_20240813_1419,SStil24.png,179.432,352.774,176.678,290,382,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,144.0057830810547,1743624
Cheyenne_20240813_1419,SStil24.png,386.009,549.417,166.749,846,277,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,50.34858322143555,1743624
Cheyenne_20240813_1419,SStil24.png,569.418,792.73,226.636,711,594,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,155.97874450683594,1743624
Cheyenne_20240813_1419,SStil24.png,1059.36,1286.002,229.966,367,357,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,5,116.57875061035156,25951
Cheyenne_20240813_1419,SStil24.png,1319.332,1505.969,189.966,467,759,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,2,7,88.07376861572266,116642
Cheyenne_20240813_1419,SStil24.png,1519.3,1682.619,166.639,491,589,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,101.2455062866211,1743624
Cheyenne_20240813_1419,SStil24.png,2312.468,2502.502,193.372,259,247,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,102.57389831542969,1743624
Cheyenne_20240813_1419,SStil24.png,2535.834,2672.485,139.978,400,905,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,2,7,61.56550598144531,116642
Cheyenne_20240813_1419,SStil24.png,2725.813,2992.449,269.979,254,221,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,132.140380859375,1743624
Cheyenne_20240813_1419,SStil23.png,267.702,507.669,243.307,1009,424,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,145.976318359375,1680884
Cheyenne_20240813_1419,SStil23.png,541.004,634.328,96.646,276,535,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,2,6,106.17950439453125,96541
Cheyenne_20240813_1419,SStil23.png,674.31,864.286,193.322,1018,469,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,130.1433868408203,1680884
Cheyenne_20240813_1419,SStil23.png,897.624,987.611,93.323,342,590,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,2,6,105.89154052734375,96541
Cheyenne_20240813_1419,SStil23.png,1020.938,1274.24,256.642,1151,565,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,118.98096466064453,1680884
Cheyenne_20240813_1419,SStil23.png,1307.574,1534.206,229.96,664,844,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,90.42082977294922,1680884
Cheyenne_20240813_1419,SStil23.png,1567.539,1750.852,186.637,1340,464,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,150.41159057617188,1680884
Cheyenne_20240813_1419,SStil23.png,1787.51,2000.813,216.622,905,868,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,86.5317153930664,1680884
Cheyenne_20240813_1419,SStil23.png,2020.812,2234.116,216.631,919,995,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,49.72356033325195,1680884
Cheyenne_20240813_1419,SStil23.png,2244.111,2457.432,216.64,810,1062,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,26.671039581298828,1680884
Cheyenne_20240813_1419,SStil23.png,2487.417,2627.402,143.322,239,886,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,71.90486145019531,1680884
Cheyenne_20240813_1419,SStil23.png,2870.703,2990.681,123.302,194,1024,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,18.829980850219727,1680884
Cheyenne_20240813_1419,FStil04.png,123.034,219.797,100.096,164,205,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,2.369192123413086,1639293
Cheyenne_20240813_1419,FStil04.png,249.683,379.776,133.328,708,210,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,43.71115493774414,1639293
Cheyenne_20240813_1419,FStil04.png,399.775,636.292,239.957,677,672,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,1,217.95571899414062,184974
Cheyenne_20240813_1419,FStil04.png,653.071,809.627,159.982,717,222,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,47.321285247802734,1639293
Cheyenne_20240813_1419,FStil04.png,836.262,1053.023,219.977,653,787,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,1,262.34979248046875,184974
Cheyenne_20240813_1419,FStil04.png,1073.01,1226.321,156.559,284,1048,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,2,6,11.266502380371094,99179
Cheyenne_20240813_1419,FStil04.png,1249.575,1382.867,136.734,807,860,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,1,172.0881805419922,184974
Cheyenne_20240813_1419,FStil12.png,265.71,425.685,163.191,750,235,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,171.21534729003906,1209661
Cheyenne_20240813_1419,FStil12.png,439.008,662.205,226.638,545,557,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,1,176.83644104003906,447557
Cheyenne_20240813_1419,FStil12.png,982.172,1158.914,179.992,617,704,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,139.3955841064453,1209661
Cheyenne_20240813_1419,FStil12.png,2281.968,2405.419,126.683,1003,971,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,59.61275863647461,1209661
Cheyenne_20240813_1419,FStil12.png,2768.596,2992.009,226.881,825,702,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,1,180.08810424804688,447557
Cheyenne_20240813_1419,FStil02.png,220.763,417.301,199.975,591,880,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,154.82086181640625,1802139
Cheyenne_20240813_1419,FStil02.png,440.738,550.618,113.329,171,754,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,63.3194465637207,1802139
Cheyenne_20240813_1419,FStil02.png,1034.012,1207.291,176.619,1191,1041,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,22.436546325683594,1802139
Cheyenne_20240813_1419,SStil15.png,232.172,438.806,210.067,711,565,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,1,153.95040893554688,126948
Cheyenne_20240813_1419,SStil15.png,468.906,658.773,193.309,233,858,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,54.35023880004883,1705245
Cheyenne_20240813_1419,SStil15.png,1068.84,1265.354,199.959,636,623,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,1,148.15423583984375,126948
Cheyenne_20240813_1419,SStil15.png,1275.481,1405.355,133.305,652,552,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,1,163.91197204589844,126948
Cheyenne_20240813_1419,SStil15.png,2838.501,2991.816,156.562,705,423,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,196.7180938720703,1705245
Cheyenne_20240813_1419,FStil17.png,120.994,204.213,86.665,252,963,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,14.555233001708984,1751219
Cheyenne_20240813_1419,FStil17.png,237.589,407.646,173.253,928,516,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,56.36897659301758,1751219
Cheyenne_20240813_1419,FStil17.png,440.983,600.949,163.159,312,931,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,24.236766815185547,1751219
Cheyenne_20240813_1419,FStil17.png,644.158,794.234,153.28,1027,709,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,1,134.02175903320312,115270
Cheyenne_20240813_1419,FStil17.png,834.239,1084.107,253.303,136,914,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,12.18320369720459,1751219
Cheyenne_20240813_1419,SStil22.png,82.87,256.133,176.695,962,642,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,2,81.72632598876953,77559
Cheyenne_20240813_1419,SStil22.png,382.774,589.419,210.078,799,214,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,153.1849822998047,1644554
Cheyenne_20240813_1419,SStil22.png,602.744,769.396,170.091,715,412,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,73.88700866699219,1644554
Cheyenne_20240813_1419,SStil22.png,1362.621,1502.613,143.446,1145,1073,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,15.065065383911133,1644554
Cheyenne_20240813_1419,SStil22.png,1759.406,1975.901,219.936,505,337,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,79.59086608886719,1644554
Cheyenne_20240813_1419,SStil22.png,1999.333,2162.59,166.646,279,442,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,96.73027801513672,1644554
Cheyenne_20240813_1419,SStil22.png,2175.875,2332.631,159.975,412,495,Fire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,1,3,66.39497375488281,39110
Cheyenne_20240813_1419,SStil22.png,2355.86,2855.798,503.364,182,249,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,77.6478042602539,1644554
Cheyenne_20240813_1419,SStil22.png,2922.438,2992.551,73.555,490,875,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,2,6,53.3826904296875,232441
Cheyenne_20240813_1419,FStil13.png,64.218,224.197,163.248,378,1062,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,3.808336019515991,1769406
Cheyenne_20240813_1419,FStil13.png,454.168,677.472,226.638,273,778,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,25.522174835205078,1769406
Cheyenne_20240813_1419,FStil13.png,707.47,894.114,189.966,769,684,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,4,68.0663833618164,101044
Cheyenne_20240813_1419,FStil13.png,1210.736,1344.063,136.65,416,419,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,45.98588562011719,1769406
Cheyenne_20240813_1419,FStil13.png,1687.354,1903.963,219.848,451,398,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,48.90996551513672,1769406
Cheyenne_20240813_1419,FStil13.png,1933.984,2130.616,199.969,256,824,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,20.459081649780273,1769406
Cheyenne_20240813_1419,FStil13.png,2153.95,2367.25,216.626,481,464,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,62.54195022583008,1769406
Cheyenne_20240813_1419,FStil13.png,2897.192,2990.509,96.657,131,1058,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,1.1353180408477783,1769406
Cheyenne_20240813_1419,FStil18.png,89.383,165.938,79.979,378,741,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,42.521297454833984,1746885
Cheyenne_20240813_1419,FStil18.png,192.705,335.964,146.641,1089,437,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,101.9516830444336,1746885
Cheyenne_20240813_1419,FStil18.png,349.24,419.342,73.335,1041,653,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,1,215.22752380371094,30030
Cheyenne_20240813_1419,FStil18.png,432.671,625.986,196.501,973,649,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,1,1,191.62794494628906,30030
Cheyenne_20240813_1419,FStil18.png,649.171,822.521,176.782,1477,466,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,2,9,163.1034393310547,108000
Cheyenne_20240813_1419,FStil18.png,915.846,1239.234,326.617,249,219,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,28.359941482543945,1746885
Cheyenne_20240813_1419,FStil18.png,1565.862,1889.033,326.613,284,958,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,2,6,47.632598876953125,85961
Cheyenne_20240813_1419,SStil20.png,84.354,267.766,186.744,960,635,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,122.54351043701172,1811529
Cheyenne_20240813_1419,SStil20.png,294.431,441.083,149.983,1043,619,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,100.27204895019531,1811529
Cheyenne_20240813_1419,SStil20.png,514.4,634.391,123.213,931,730,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,104.13385009765625,1811529
Cheyenne_20240813_1419,SStil20.png,654.384,804.259,153.309,1039,627,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,95.27070617675781,1811529
Cheyenne_20240813_1419,SStil20.png,827.695,954.348,129.891,923,720,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,96.40514373779297,1811529
Cheyenne_20240813_1419,SStil20.png,964.232,1104.218,143.434,1035,695,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,95.69438171386719,1811529
Cheyenne_20240813_1419,SStil20.png,1127.656,1307.637,183.19,473,792,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,93.29369354248047,1811529
Cheyenne_20240813_1419,SStil20.png,1614.265,1820.905,209.972,1508,834,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,70.27586364746094,1811529
Cheyenne_20240813_1419,FStil03.png,115.708,355.674,243.211,1498,855,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,35.46897506713867,1624272
Cheyenne_20240813_1419,FStil03.png,1638.73,1885.366,250.079,762,728,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,2,6,60.574462890625,111049
Cheyenne_20240813_1419,FStil03.png,2138.646,2311.975,176.77,927,1016,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,17.69867515563965,1624272
Cheyenne_20240813_1419,FStil03.png,2465.308,2608.739,146.626,916,1069,NonFire,5,Cheyenne_Block5_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,10.783735275268555,1624272
Cheyenne_20240813_1419,SStil20.png,274.091,363.965,93.322,1247,525,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,123.86833190917969,1811529
Cheyenne_20240813_1419,SStil20.png,384.019,567.398,186.597,886,571,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,113.8552474975586,1811529
Cheyenne_20240813_1419,SStil20.png,670.615,794.029,126.648,1326,439,Fire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,1,4,96.6723403930664,39762
Cheyenne_20240813_1419,SStil20.png,817.298,1020.659,206.639,848,670,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,101.87944030761719,1811529
Cheyenne_20240813_1419,SStil20.png,1047.332,1297.179,253.288,902,712,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,93.53846740722656,1811529
Cheyenne_20240813_1419,SStil20.png,1317.183,1493.945,179.985,791,449,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,101.95305633544922,1811529
Cheyenne_20240813_1419,SStil20.png,1520.603,1620.587,103.202,926,826,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,79.28520202636719,1811529
Cheyenne_20240813_1419,SStil20.png,1653.916,1863.803,213.31,493,107,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,19.48220443725586,1811529
Cheyenne_20240813_1419,SStil20.png,2183.729,2343.732,163.433,194,618,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,45.6746826171875,1811529
Cheyenne_20240813_1419,SStil20.png,2360.49,2600.452,243.187,130,751,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,53.65293502807617,1811529
Cheyenne_20240813_1419,SStil20.png,2616.985,2773.768,160.021,133,623,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,40.53306198120117,1811529
Cheyenne_20240813_1419,SStil20.png,2793.766,2900.418,109.881,449,749,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,S,Baboon,Cheyenne,0,0,152.46426391601562,1811529
Cheyenne_20240813_1419,FStil07.png,226.531,599.817,376.561,310,387,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,41.42317199707031,1442006
Cheyenne_20240813_1419,FStil07.png,626.465,763.003,140.005,982,591,Fire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,98.73298645019531,1442006
Cheyenne_20240813_1419,FStil07.png,789.734,1036.325,250.036,210,502,Fire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,65.72265625,1442006
Cheyenne_20240813_1419,FStil07.png,1059.756,1216.291,159.976,243,105,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,30.815174102783203,1442006
Cheyenne_20240813_1419,FStil07.png,1892.982,2142.856,253.309,263,583,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,66.80730438232422,1442006
Cheyenne_20240813_1419,FStil07.png,2216.17,2422.799,210.084,1337,518,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,2,7,74.96637725830078,198683
Cheyenne_20240813_1419,FStil07.png,2696.162,2872.869,179.926,811,613,Fire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,1,4,124.14552307128906,159797
Cheyenne_20240813_1419,FStil07.png,2899.524,2992.839,96.692,817,1030,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,19.57740592956543,1442006
Cheyenne_20240813_1419,FStil15.png,65.067,345.034,283.188,277,967,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,17.479665756225586,1705245
Cheyenne_20240813_1419,FStil15.png,365.03,588.22,226.635,263,555,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,39.70846939086914,1705245
Cheyenne_20240813_1419,FStil15.png,868.236,1124.94,259.927,58,2,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,0.0553339459002018,1705245
Cheyenne_20240813_1419,FStil15.png,1131.608,1248.171,119.97,28,44,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,0.07374796271324158,1705245
Cheyenne_20240813_1419,FStil10.png,196.801,340.116,146.639,944,469,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,1,3,113.55731964111328,161939
Cheyenne_20240813_1419,FStil10.png,400.096,613.296,216.642,459,659,Fire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,1,1,39.372344970703125,75927
Cheyenne_20240813_1419,FStil10.png,626.733,856.713,233.295,260,517,Fire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,21.40076446533203,1442288
Cheyenne_20240813_1419,FStil10.png,2803.136,2926.451,126.644,297,651,Fire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,25.085153579711914,1442288
Cheyenne_20240813_1419,FStil14.png,296.288,499.59,206.657,667,672,Fire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,59.726531982421875,1766566
Cheyenne_20240813_1419,FStil14.png,522.93,706.239,186.646,230,266,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,34.84269714355469,1766566
Cheyenne_20240813_1419,FStil14.png,749.578,892.879,146.642,935,588,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,56.481407165527344,1766566
Cheyenne_20240813_1419,FStil14.png,962.874,1059.536,99.985,267,484,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,27.39439582824707,1766566
Cheyenne_20240813_1419,FStil14.png,1099.533,1266.174,169.968,265,176,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,29.92017364501953,1766566
Cheyenne_20240813_1419,FStil14.png,1292.839,1469.474,179.975,213,598,Fire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,30.10239601135254,1766566
Cheyenne_20240813_1419,FStil14.png,1489.471,1666.124,179.983,286,236,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,31.25423812866211,1766566
Cheyenne_20240813_1419,FStil14.png,1906.075,2176.05,273.302,217,462,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,25.030967712402344,1766566
Cheyenne_20240813_1419,FStil14.png,2192.727,2439.362,249.963,252,188,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,29.491498947143555,1766566
Cheyenne_20240813_1419,FStil14.png,2459.358,2735.981,279.968,286,364,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,33.6734504699707,1766566
Cheyenne_20240813_1419,FStil14.png,2785.979,2935.961,153.317,1061,592,NonFire,6,Cheyenne_Block6_20240813_1419.xlsx,F,Baboon,Cheyenne,0,0,71.6458511352539,1766566
